0.370;0.527;0.478;0.000
0.369;0.548;0.444;0.000
0.372;0.552;0.456;0.000
0.372;0.543;0.467;0.000
0.375;0.526;0.533;0.000
0.379;0.482;0.656;0.000
0.380;0.505;0.611;0.000
0.385;0.484;0.678;0.000
0.389;0.488;0.667;0.000
0.392;0.486;0.667;0.000
0.390;0.463;0.722;0.000
0.392;0.435;0.811;0.000
0.391;0.456;0.756;0.000
0.389;0.457;0.800;0.000
0.388;0.459;0.800;0.000
0.384;0.461;0.822;0.000
0.383;0.459;0.822;0.000
0.380;0.457;0.833;0.000
0.377;0.446;0.856;0.000
0.375;0.452;0.867;0.000
0.380;0.457;0.833;0.000
0.375;0.471;0.778;0.000
0.372;0.491;0.711;0.000
0.367;0.522;0.600;0.000
0.358;0.527;0.567;0.000
0.353;0.531;0.567;0.000
0.348;0.526;0.533;0.000
0.340;0.518;0.600;0.002
0.336;0.537;0.400;0.000
0.335;0.544;0.344;0.000
0.342;0.554;0.322;0.000
0.343;0.556;0.311;0.000
0.343;0.556;0.344;0.000
0.342;0.554;0.389;0.000
0.338;0.561;0.333;0.000
0.333;0.554;0.378;0.000
0.331;0.548;0.400;0.000
0.326;0.543;0.411;0.000
0.324;0.533;0.456;0.000
0.323;0.505;0.611;0.000
0.320;0.512;0.556;0.002
0.318;0.516;0.556;0.000
0.314;0.518;0.589;0.000
0.321;0.509;0.667;0.000
0.323;0.516;0.689;0.000
0.326;0.518;0.711;0.000
0.329;0.512;0.767;0.000
0.331;0.514;0.789;0.000
0.330;0.520;0.778;0.000
0.330;0.516;0.822;0.000
0.333;0.512;0.878;0.002
0.336;0.509;0.933;0.010
0.339;0.507;0.944;0.011
0.343;0.514;0.911;0.003
0.344;0.509;0.956;0.019
0.349;0.510;0.944;0.010
0.349;0.510;0.944;0.003
0.349;0.512;0.933;0.002
0.349;0.510;0.911;0.000
0.348;0.509;0.911;0.000
0.344;0.512;0.889;0.000
0.342;0.512;0.889;0.000
0.339;0.507;0.922;0.000
0.336;0.509;0.922;0.000
0.334;0.512;0.889;0.000
0.330;0.510;0.889;0.000
0.326;0.510;0.878;0.000
0.324;0.507;0.878;0.000
0.323;0.527;0.811;0.000
0.321;0.565;0.700;0.000
0.318;0.578;0.667;0.000
0.316;0.580;0.644;0.000
0.312;0.573;0.667;0.000
0.310;0.561;0.711;0.000
0.308;0.556;0.722;0.000
0.306;0.558;0.667;0.000
0.303;0.546;0.711;0.000
0.305;0.535;0.733;0.000
0.307;0.527;0.722;0.000
0.306;0.520;0.711;0.000
0.303;0.512;0.733;0.000
0.306;0.514;0.733;0.000
0.305;0.512;0.733;0.000
0.301;0.499;0.722;0.000
0.298;0.497;0.722;0.000
0.293;0.495;0.722;0.000
0.287;0.491;0.722;0.000
0.282;0.482;0.767;0.000
0.280;0.478;0.778;0.000
0.276;0.480;0.767;0.000
0.273;0.476;0.778;0.000
0.272;0.493;0.744;0.000
0.271;0.510;0.689;0.000
0.267;0.531;0.700;0.000
0.263;0.565;0.633;0.000
0.255;0.565;0.611;0.000
0.247;0.601;0.500;0.000
0.241;0.603;0.500;0.000
0.235;0.628;0.367;0.000
0.232;0.614;0.422;0.000
0.231;0.573;0.444;0.000
0.230;0.516;0.611;0.000
0.230;0.476;0.722;0.000
0.232;0.491;0.633;0.000
0.233;0.478;0.656;0.000
0.236;0.505;0.556;0.000
0.237;0.473;0.744;0.000
0.236;0.454;0.811;0.000
0.235;0.448;0.856;0.000
0.232;0.456;0.822;0.000
0.232;0.461;0.800;0.000
0.232;0.463;0.778;0.000
0.230;0.463;0.778;0.000
0.233;0.467;0.756;0.000
0.234;0.469;0.778;0.000
0.236;0.448;0.900;0.019
0.238;0.439;0.889;0.013
0.237;0.435;0.889;0.019
0.240;0.406;0.900;0.014
0.238;0.403;0.900;0.018
0.236;0.395;0.900;0.019
0.236;0.395;0.889;0.026
0.235;0.395;0.900;0.022
0.236;0.386;0.856;0.019
0.238;0.380;0.900;0.021
0.238;0.380;0.889;0.016
0.239;0.378;0.911;0.018
0.233;0.372;0.889;0.022
0.234;0.378;0.933;0.013
0.233;0.382;0.933;0.021
0.228;0.380;0.922;0.021
0.226;0.384;0.944;0.003
0.221;0.382;0.933;0.026
0.217;0.386;0.956;0.008
0.213;0.388;0.944;0.021
0.210;0.382;0.956;0.006
0.211;0.380;0.956;0.006
0.210;0.376;0.967;0.010
0.210;0.363;0.944;0.011
0.214;0.350;0.967;0.006
0.214;0.346;0.944;0.005
0.209;0.350;0.956;0.011
0.209;0.357;0.956;0.002
0.202;0.369;0.967;0.000
0.198;0.372;0.944;0.003
0.202;0.372;0.956;0.003
0.207;0.371;0.956;0.003
0.209;0.369;0.956;0.018
0.208;0.367;0.933;0.005
0.212;0.369;0.933;0.000
0.215;0.369;0.956;0.005
0.212;0.369;0.944;0.010
0.207;0.371;0.944;0.000
0.207;0.372;0.944;0.000
0.205;0.371;0.956;0.000
0.207;0.369;0.967;0.000
0.210;0.372;0.978;0.000
0.201;0.369;0.967;0.000
0.204;0.371;0.967;0.000
0.204;0.371;0.967;0.000
0.198;0.376;0.978;0.000
0.195;0.386;0.956;0.000
0.190;0.391;0.978;0.000
0.187;0.389;0.967;0.000
0.184;0.397;0.978;0.000
0.176;0.405;0.956;0.000
0.171;0.408;0.956;0.000
0.167;0.422;0.944;0.000
0.157;0.431;0.933;0.000
0.153;0.448;0.911;0.000
0.141;0.457;0.889;0.000
0.134;0.478;0.844;0.000
0.133;0.467;0.911;0.000
0.126;0.473;0.922;0.002
0.095;0.495;0.900;0.002
0.102;0.505;0.889;0.003
0.090;0.497;0.933;0.016
0.081;0.505;0.922;0.000
0.078;0.529;0.856;0.002
0.084;0.548;0.778;0.000
0.087;0.590;0.422;0.000
0.089;0.580;0.344;0.000
0.095;0.548;0.444;0.000
0.085;0.560;0.378;0.000
0.113;0.560;0.367;0.000
0.108;0.522;0.500;0.000
0.114;0.524;0.467;0.000
0.124;0.520;0.511;0.000
0.144;0.461;0.722;0.000
0.156;0.457;0.633;0.000
0.170;0.465;0.589;0.000
0.178;0.448;0.578;0.000
0.187;0.442;0.611;0.000
0.197;0.446;0.600;0.000
0.209;0.442;0.600;0.000
0.221;0.437;0.644;0.000
0.229;0.433;0.667;0.000
0.237;0.429;0.678;0.000
0.245;0.418;0.711;0.000
0.250;0.408;0.733;0.000
0.253;0.397;0.756;0.000
0.259;0.395;0.767;0.000
0.264;0.389;0.767;0.000
0.272;0.372;0.789;0.000
0.281;0.346;0.889;0.000
0.289;0.346;0.889;0.000
0.292;0.348;0.889;0.000
0.295;0.350;0.867;0.000
0.297;0.333;0.911;0.000
0.296;0.329;0.900;0.000
0.295;0.342;0.867;0.000
0.300;0.365;0.811;0.000
0.301;0.416;0.733;0.000
0.302;0.427;0.722;0.000
0.303;0.471;0.611;0.000
0.301;0.497;0.556;0.000
0.295;0.514;0.567;0.000
0.289;0.524;0.500;0.000
0.289;0.522;0.567;0.000
0.289;0.516;0.567;0.000
0.286;0.495;0.667;0.000
0.287;0.488;0.700;0.000
0.283;0.480;0.733;0.000
0.283;0.459;0.767;0.000
0.281;0.456;0.756;0.000
0.281;0.448;0.789;0.000
0.278;0.461;0.711;0.000
0.277;0.439;0.800;0.000
0.275;0.422;0.844;0.000
0.275;0.467;0.678;0.000
0.271;0.452;0.711;0.000
0.269;0.450;0.711;0.000
0.265;0.450;0.722;0.000
0.261;0.433;0.767;0.000
0.255;0.431;0.778;0.000
0.252;0.452;0.711;0.000
0.255;0.476;0.667;0.000
0.250;0.497;0.611;0.000
0.256;0.484;0.656;0.000
0.255;0.493;0.667;0.000
0.251;0.529;0.578;0.000
0.258;0.535;0.600;0.000
0.258;0.539;0.622;0.000
0.265;0.573;0.522;0.000
0.269;0.531;0.689;0.000
0.274;0.490;0.833;0.000
0.282;0.493;0.767;0.000
0.287;0.459;0.878;0.000
0.296;0.448;0.878;0.000
0.303;0.435;0.889;0.000
0.309;0.431;0.867;0.000
0.314;0.439;0.833;0.000
0.316;0.444;0.822;0.000
0.317;0.435;0.856;0.000
0.316;0.439;0.856;0.000
0.315;0.425;0.878;0.000
0.319;0.414;0.911;0.000
0.322;0.414;0.922;0.000
0.326;0.414;0.922;0.000
0.329;0.416;0.922;0.000
0.332;0.433;0.900;0.000
0.335;0.467;0.822;0.000
0.335;0.490;0.744;0.000
0.332;0.501;0.722;0.000
0.333;0.499;0.756;0.000
0.331;0.507;0.744;0.000
0.334;0.505;0.689;0.000
0.334;0.499;0.722;0.000
0.343;0.490;0.778;0.000
0.346;0.476;0.878;0.008
0.350;0.474;0.933;0.000
0.353;0.471;0.922;0.000
0.355;0.465;0.944;0.000
0.358;0.459;0.956;0.000
0.360;0.461;0.933;0.000
0.360;0.461;0.933;0.000
0.361;0.459;0.911;0.000
0.360;0.459;0.900;0.000
0.362;0.461;0.889;0.000
0.358;0.457;0.900;0.000
0.358;0.456;0.911;0.000
0.358;0.454;0.900;0.000
0.360;0.456;0.878;0.000
0.363;0.456;0.889;0.000
0.364;0.465;0.856;0.000
0.363;0.469;0.822;0.000
0.362;0.493;0.778;0.000
0.360;0.507;0.744;0.000
0.357;0.503;0.767;0.000
0.354;0.510;0.800;0.000
0.350;0.510;0.811;0.000
0.347;0.512;0.822;0.000
0.345;0.505;0.822;0.000
0.347;0.497;0.856;0.000
0.344;0.493;0.867;0.000
0.343;0.490;0.878;0.000
0.340;0.491;0.878;0.000
0.340;0.491;0.878;0.000
0.336;0.491;0.867;0.000
0.333;0.490;0.889;0.000
0.329;0.486;0.878;0.000
0.325;0.486;0.867;0.000
0.321;0.480;0.889;0.000
0.317;0.482;0.889;0.000
0.315;0.484;0.889;0.000
0.311;0.484;0.878;0.000
0.310;0.482;0.867;0.000
0.310;0.484;0.867;0.000
0.310;0.480;0.867;0.000
0.309;0.482;0.878;0.000
0.305;0.482;0.878;0.000
0.301;0.493;0.856;0.000
0.296;0.499;0.833;0.000
0.291;0.501;0.844;0.000
0.286;0.503;0.856;0.000
0.283;0.503;0.867;0.000
0.281;0.497;0.889;0.000
0.281;0.493;0.900;0.000
0.278;0.491;0.911;0.000
0.278;0.491;0.933;0.000
0.276;0.491;0.933;0.000
0.274;0.491;0.933;0.000
0.272;0.488;0.922;0.000
0.272;0.486;0.933;0.000
0.266;0.478;0.933;0.000
0.263;0.471;0.956;0.000
0.259;0.465;0.956;0.000
0.256;0.450;0.956;0.000
0.258;0.446;0.978;0.000
0.254;0.442;0.989;0.000
0.254;0.431;0.978;0.000
0.255;0.442;0.967;0.000
0.256;0.450;0.978;0.000
0.258;0.471;0.900;0.000
0.253;0.520;0.756;0.000
0.252;0.550;0.633;0.000
0.244;0.597;0.589;0.000
0.241;0.639;0.478;0.000
0.238;0.639;0.544;0.000
0.240;0.624;0.600;0.000
0.241;0.584;0.733;0.000
0.244;0.544;0.844;0.000
0.245;0.548;0.856;0.000
0.247;0.505;0.900;0.000
0.249;0.488;0.956;0.000
0.251;0.476;0.933;0.000
0.252;0.467;0.911;0.000
0.252;0.512;0.633;0.000
0.252;0.476;0.744;0.000
0.252;0.467;0.767;0.000
0.250;0.446;0.789;0.000
0.249;0.476;0.689;0.000
0.249;0.435;0.800;0.000
0.248;0.414;0.867;0.000
0.249;0.420;0.856;0.000
0.252;0.427;0.844;0.000
0.249;0.509;0.656;0.000
0.248;0.577;0.467;0.000
0.246;0.637;0.378;0.000
0.243;0.662;0.344;0.000
0.240;0.664;0.367;0.000
0.236;0.677;0.367;0.000
0.235;0.705;0.344;0.000
0.235;0.669;0.433;0.000
0.235;0.603;0.656;0.000
0.238;0.573;0.733;0.000
0.238;0.541;0.811;0.000
0.240;0.558;0.678;0.000
0.246;0.563;0.567;0.000
0.254;0.544;0.644;0.000
0.259;0.516;0.756;0.000
0.266;0.501;0.822;0.000
0.269;0.497;0.822;0.000
0.269;0.484;0.844;0.000
0.266;0.478;0.867;0.000
0.265;0.469;0.878;0.000
0.264;0.454;0.922;0.000
0.263;0.437;0.944;0.000
0.263;0.437;0.911;0.000
0.265;0.435;0.922;0.000
0.265;0.467;0.878;0.000
0.264;0.518;0.733;0.000
0.264;0.556;0.633;0.000
0.262;0.577;0.578;0.000
0.258;0.611;0.522;0.000
0.258;0.628;0.533;0.000
0.259;0.618;0.578;0.000
0.259;0.612;0.633;0.000
0.264;0.560;0.778;0.000
0.270;0.527;0.856;0.000
0.278;0.507;0.889;0.000
0.283;0.488;0.922;0.000
0.289;0.486;0.922;0.000
0.295;0.484;0.922;0.000
0.298;0.484;0.900;0.000
0.303;0.473;0.911;0.000
0.306;0.469;0.900;0.000
0.309;0.463;0.889;0.000
0.313;0.473;0.878;0.000
0.315;0.480;0.867;0.000
0.321;0.478;0.867;0.000
0.325;0.476;0.878;0.000
0.329;0.474;0.889;0.000
0.335;0.488;0.856;0.000
0.338;0.491;0.844;0.000
0.340;0.505;0.822;0.000
0.339;0.518;0.800;0.000
0.338;0.531;0.767;0.000
0.333;0.548;0.667;0.000
0.328;0.563;0.578;0.000
0.324;0.560;0.644;0.000
0.322;0.544;0.744;0.000
0.320;0.527;0.778;0.000
0.318;0.507;0.833;0.000
0.318;0.490;0.856;0.000
0.315;0.488;0.844;0.000
0.310;0.473;0.889;0.000
0.309;0.461;0.922;0.000
0.303;0.454;0.933;0.000
0.301;0.448;0.933;0.000
0.300;0.446;0.956;0.000
0.300;0.450;0.933;0.000
0.297;0.448;0.933;0.000
0.298;0.450;0.922;0.000
0.300;0.452;0.944;0.000
0.301;0.456;0.944;0.000
0.302;0.459;0.922;0.000
0.305;0.461;0.922;0.000
0.307;0.467;0.900;0.000
0.306;0.474;0.867;0.000
0.307;0.484;0.856;0.000
0.303;0.484;0.833;0.000
0.299;0.488;0.811;0.000
0.295;0.503;0.789;0.000
0.292;0.501;0.789;0.000
0.292;0.493;0.822;0.000
0.289;0.486;0.833;0.000
0.286;0.484;0.856;0.000
0.287;0.465;0.878;0.000
0.287;0.459;0.900;0.000
0.286;0.457;0.911;0.000
0.285;0.454;0.911;0.000
0.283;0.450;0.922;0.000
0.281;0.450;0.922;0.000
0.277;0.439;0.944;0.000
0.275;0.437;0.944;0.000
0.271;0.435;0.944;0.000
0.269;0.433;0.956;0.000
0.268;0.427;0.956;0.000
0.266;0.425;0.956;0.000
0.266;0.420;0.956;0.000
0.264;0.422;0.944;0.000
0.264;0.423;0.944;0.000
0.263;0.439;0.889;0.000
0.261;0.461;0.789;0.000
0.256;0.516;0.667;0.000
0.252;0.537;0.633;0.000
0.251;0.539;0.644;0.000
0.252;0.537;0.656;0.000
0.252;0.510;0.767;0.000
0.255;0.482;0.844;0.000
0.257;0.461;0.889;0.000
0.254;0.450;0.911;0.000
0.256;0.437;0.944;0.000
0.257;0.439;0.989;0.000
0.259;0.440;0.989;0.000
0.260;0.439;1.000;0.000
0.258;0.435;1.000;0.000
0.258;0.435;0.989;0.000
0.260;0.427;0.978;0.000
0.264;0.429;0.967;0.000
0.270;0.427;0.956;0.000
0.273;0.431;0.956;0.000
0.275;0.437;0.944;0.000
0.274;0.433;0.956;0.003
0.277;0.425;0.956;0.000
0.278;0.450;0.867;0.000
0.287;0.465;0.822;0.000
0.291;0.484;0.822;0.000
0.295;0.503;0.800;0.000
0.292;0.544;0.644;0.000
0.290;0.573;0.556;0.000
0.291;0.592;0.511;0.000
0.293;0.584;0.556;0.000
0.296;0.531;0.722;0.000
0.293;0.527;0.756;0.000
0.298;0.486;0.867;0.000
0.302;0.473;0.922;0.000
0.303;0.473;0.900;0.000
0.309;0.454;0.922;0.000
0.309;0.440;0.922;0.000
0.309;0.463;0.900;0.000
0.309;0.450;0.933;0.000
0.312;0.418;0.978;0.000
0.310;0.399;0.978;0.000
0.310;0.391;0.956;0.000
0.312;0.386;0.967;0.000
0.311;0.395;0.978;0.000
0.311;0.389;0.956;0.000
0.313;0.393;0.933;0.000
0.311;0.465;0.800;0.000
0.312;0.531;0.589;0.000
0.312;0.558;0.567;0.000
0.314;0.575;0.556;0.000
0.312;0.594;0.467;0.000
0.310;0.633;0.467;0.000
0.313;0.618;0.533;0.000
0.318;0.584;0.644;0.000
0.322;0.533;0.767;0.000
0.326;0.497;0.844;0.000
0.332;0.476;0.867;0.000
0.333;0.474;0.889;0.000
0.338;0.448;0.922;0.000
0.339;0.442;0.933;0.000
0.337;0.439;0.944;0.000
0.338;0.422;0.978;0.000
0.337;0.414;0.967;0.000
0.337;0.420;0.956;0.000
0.335;0.410;0.967;0.000
0.335;0.395;0.967;0.000
0.335;0.393;0.967;0.000
0.339;0.380;0.944;0.000
0.347;0.380;0.944;0.000
0.352;0.395;0.933;0.000
0.358;0.467;0.811;0.000
0.364;0.529;0.689;0.000
0.372;0.548;0.633;0.000
0.375;0.533;0.733;0.000
0.380;0.520;0.722;0.000
0.380;0.526;0.711;0.000
0.385;0.526;0.678;0.000
0.390;0.516;0.678;0.000
0.395;0.510;0.722;0.000
0.398;0.501;0.756;0.002
0.400;0.491;0.789;0.000
0.400;0.486;0.778;0.000
0.403;0.465;0.844;0.000
0.403;0.440;0.878;0.000
0.406;0.427;0.911;0.000
0.406;0.403;0.944;0.000
0.404;0.406;0.944;0.000
0.403;0.382;0.956;0.000
0.402;0.374;0.978;0.000
0.400;0.361;0.967;0.000
0.400;0.352;0.978;0.000
0.398;0.346;0.978;0.000
0.397;0.342;0.956;0.000
0.398;0.353;0.967;0.000
0.397;0.393;1.000;0.000
0.397;0.391;0.989;0.000
0.394;0.406;0.944;0.000
0.390;0.418;0.933;0.000
0.389;0.414;0.967;0.000
0.386;0.416;0.956;0.000
0.385;0.429;0.922;0.000
0.383;0.429;0.922;0.000
0.383;0.425;0.922;0.000
0.383;0.420;0.933;0.000
0.383;0.412;0.944;0.000
0.381;0.416;0.933;0.000
0.383;0.412;0.944;0.000
0.380;0.410;0.922;0.000
0.379;0.416;0.922;0.000
0.377;0.412;0.922;0.000
0.374;0.410;0.944;0.000
0.373;0.403;0.978;0.000
0.372;0.403;0.956;0.000
0.369;0.403;0.956;0.000
0.369;0.397;0.944;0.000
0.369;0.403;0.944;0.000
0.370;0.403;0.944;0.000
0.372;0.399;0.944;0.000
0.372;0.399;0.933;0.000
0.372;0.405;0.922;0.000
0.372;0.405;0.911;0.000
0.371;0.401;0.911;0.000
0.368;0.389;0.911;0.000
0.366;0.397;0.878;0.000
0.366;0.401;0.878;0.000
0.366;0.397;0.889;0.000
0.366;0.399;0.867;0.000
0.368;0.393;0.856;0.000
0.369;0.397;0.844;0.000
0.368;0.389;0.878;0.000
0.368;0.357;0.922;0.000
0.369;0.348;0.944;0.000
0.370;0.352;0.978;0.000
0.372;0.346;1.000;0.000
0.374;0.340;0.989;0.000
0.372;0.346;0.944;0.000
0.372;0.353;0.900;0.000
0.370;0.353;0.889;0.000
0.370;0.355;0.878;0.000
0.371;0.353;0.889;0.000
0.371;0.353;0.900;0.000
0.376;0.353;0.900;0.000
0.379;0.361;0.867;0.000
0.379;0.369;0.800;0.000
0.380;0.376;0.789;0.000
0.378;0.361;0.778;0.000
0.376;0.382;0.722;0.000
0.374;0.395;0.678;0.000
0.370;0.406;0.678;0.000
0.369;0.406;0.700;0.000
0.370;0.388;0.767;0.000
0.369;0.371;0.800;0.000
0.369;0.372;0.811;0.000
0.369;0.359;0.856;0.000
0.369;0.355;0.856;0.000
0.368;0.352;0.844;0.000
0.365;0.340;0.844;0.000
0.365;0.331;0.856;0.000
0.363;0.325;0.867;0.000
0.363;0.316;0.889;0.000
0.362;0.325;0.878;0.000
0.362;0.331;0.878;0.000
0.360;0.312;0.911;0.000
0.357;0.314;0.911;0.000
0.359;0.308;0.900;0.000
0.362;0.314;0.867;0.000
0.365;0.325;0.856;0.000
0.365;0.353;0.789;0.000
0.366;0.389;0.667;0.000
0.361;0.422;0.556;0.000
0.360;0.433;0.544;0.000
0.358;0.440;0.489;0.000
0.359;0.433;0.500;0.000
0.362;0.416;0.522;0.000
0.363;0.395;0.544;0.000
0.366;0.382;0.544;0.000
0.366;0.363;0.678;0.000
0.363;0.346;0.700;0.000
0.361;0.336;0.689;0.000
0.359;0.329;0.667;0.000
0.360;0.319;0.700;0.000
0.359;0.314;0.722;0.000
0.357;0.310;0.744;0.000
0.355;0.302;0.767;0.000
0.354;0.302;0.767;0.000
0.348;0.297;0.767;0.000
0.346;0.289;0.789;0.000
0.341;0.287;0.778;0.000
0.343;0.287;0.778;0.000
0.343;0.284;0.789;0.000
0.343;0.299;0.744;0.000
0.339;0.316;0.678;0.000
0.338;0.338;0.622;0.000
0.331;0.376;0.556;0.000
0.330;0.388;0.544;0.000
0.327;0.395;0.544;0.000
0.321;0.395;0.544;0.000
0.315;0.389;0.589;0.000
0.312;0.372;0.633;0.000
0.309;0.363;0.678;0.000
0.308;0.361;0.667;0.000
0.306;0.359;0.633;0.000
0.306;0.319;0.889;0.005
0.304;0.319;0.933;0.002
0.301;0.321;0.933;0.002
0.296;0.321;0.933;0.002
0.292;0.316;0.911;0.000
0.288;0.316;0.911;0.003
0.283;0.316;0.900;0.002
0.278;0.314;0.922;0.000
0.275;0.314;0.900;0.002
0.271;0.306;0.911;0.000
0.269;0.302;0.933;0.002
0.268;0.297;0.856;0.002
0.266;0.295;0.811;0.000
0.263;0.301;0.822;0.000
0.259;0.299;0.778;0.000
0.255;0.297;0.778;0.000
0.250;0.301;0.778;0.000
0.245;0.297;0.789;0.000
0.243;0.297;0.800;0.000
0.241;0.302;0.789;0.000
0.240;0.308;0.811;0.000
0.238;0.310;0.800;0.000
0.235;0.312;0.800;0.000
0.234;0.306;0.811;0.000
0.232;0.302;0.800;0.000
0.231;0.302;0.822;0.000
0.231;0.302;0.811;0.000
0.228;0.297;0.822;0.000
0.225;0.293;0.822;0.000
0.221;0.287;0.844;0.000
0.220;0.291;0.844;0.000
0.215;0.299;0.844;0.000
0.213;0.304;0.833;0.000
0.212;0.310;0.833;0.000
0.209;0.314;0.833;0.000
0.208;0.325;0.811;0.000
0.207;0.336;0.756;0.000
0.207;0.346;0.756;0.000
0.207;0.365;0.689;0.000
0.204;0.395;0.589;0.000
0.204;0.412;0.556;0.000
0.204;0.422;0.544;0.000
0.209;0.427;0.544;0.000
0.212;0.406;0.633;0.000
0.218;0.378;0.733;0.000
0.226;0.359;0.789;0.000
0.230;0.350;0.800;0.000
0.233;0.335;0.833;0.000
0.239;0.319;0.867;0.000
0.242;0.316;0.878;0.000
0.244;0.302;0.900;0.000
0.248;0.295;0.911;0.000
0.248;0.295;0.933;0.000
0.251;0.282;0.989;0.000
0.251;0.284;0.989;0.000
0.251;0.285;1.000;0.000
0.256;0.289;0.989;0.000
0.258;0.293;0.978;0.000
0.263;0.297;0.967;0.000
0.266;0.293;0.956;0.000
0.269;0.295;0.956;0.000
0.272;0.297;0.933;0.000
0.274;0.301;0.956;0.000
0.273;0.312;0.933;0.000
0.275;0.316;0.900;0.000
0.274;0.321;0.900;0.000
0.277;0.319;0.911;0.000
0.281;0.318;0.911;0.000
0.287;0.321;0.911;0.000
0.291;0.327;0.922;0.000
0.293;0.329;0.911;0.000
0.297;0.321;0.933;0.000
0.299;0.319;0.911;0.000
0.301;0.319;0.911;0.000
0.301;0.321;0.889;0.000
0.302;0.323;0.844;0.000
0.303;0.323;0.822;0.000
0.305;0.327;0.822;0.000
0.306;0.329;0.822;0.000
0.307;0.325;0.822;0.000
0.308;0.323;0.822;0.000
0.309;0.323;0.833;0.000
0.309;0.327;0.856;0.000
0.311;0.331;0.900;0.000
0.312;0.331;0.878;0.000
0.313;0.327;0.878;0.000
0.315;0.335;0.844;0.000
